split,condition,preprocessing,method,seed,selection,target,metric,value
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_0,reconstruction_mse_original_units,0.33939335886008976
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_1,reconstruction_mse_original_units,9.7393818061452073
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_2,reconstruction_mse_original_units,0.63717696936398049
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_3,reconstruction_mse_original_units,0.93423440056230156
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_4,reconstruction_mse_original_units,1.0078244023596081
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,feature_5,reconstruction_mse_original_units,0.072582044872559953
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,code_d1,code_mean,-0.56927941164687301
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,code_d1,code_variance,18.020219929252367
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,code_d1,code_range,13.910668945477209
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,code_d1,code_dead_or_collapsed,0
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s,absolute_pearson_code_s,0.98838404989492368
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s,absolute_spearman_code_s,0.99485581346898366
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,code_range,13.910668945477209
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,candidate_pair_count,28680
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5017
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,collision_pair_count,0
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,generator_parameter_s,code_collision_rate,0
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,noiseless_generator,reconstruction_mse_original_units,2.122139377516862
selection,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,optimizer,selected_epoch,0
selection,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,optimizer,selected_validation_loss,0.5559979884615921
selection,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,architecture,parameter_count_total,12
selection,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,architecture,parameter_count_trainable,12
test,shifted_range,training_only_feature_standardization,pca,deterministic,deterministic_fit,observations,generalization_gap_original_units_test_minus_train,2.0060917494702775
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.58591178335248606
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11585281378686875
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.019939547042155593
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.47060309699320746
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.019877005408717154
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.015299784499141289
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.088393425084924176
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.081004023693066876
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_mean,0.00025941204861574944
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_variance,2.4200293992887318
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_range,5.5429494428643178
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98784051579208731
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.98943434506196348
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.5429494428643178
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,51040
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5750
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,102
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.017739130434782608
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.017739130434782608
train,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.11198326529514503
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.55577322573107679
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11100886634391975
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.018304112636750934
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.45527022960304608
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.018761648100552381
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.016022562831629904
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.083762946282634448
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073931698608904736
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_mean,-0.08364704535622372
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_variance,2.3761875952177585
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_range,5.4215928828711801
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98968287047257286
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99186393999765621
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.4215928828711801
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,12720
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,1305
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,15
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.011494252873563218
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.011494252873563218
validation,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.10823284241961413
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,9.3186055002673029
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,2.1242683454331441
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.34731869730837617
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,9.7180584516783437
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.6446865388669355
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.95491881865132722
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,1.0077660336549019
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.072861532438979165
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_mean,-0.59137150122486049
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_variance,17.554650595574515
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_range,13.799434213186551
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98785984675293781
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99475251306446277
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,13.799434213186551
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,28680
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5021
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,0
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,2.124645258900133
selection,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,optimizer,selected_epoch,30
selection,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.55577322573107679
selection,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_total,19
selection,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_trainable,19
test,shifted_range,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,2.0084155316462753
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.58601426934523504
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11562665134016341
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.017405957048895783
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.47167851556539431
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.020258710192618289
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.014781010276338713
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.088616471115463086
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.081019243842270397
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.0069184435642285543
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,2.4487892597972487
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,5.594789089300642
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98939319648612167
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99051760759382412
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.594789089300642
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,51040
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5623
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,60
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.010670460608216255
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.010670460608216255
train,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.11177247213113506
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.55564809573930118
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11062750956802354
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.015629944894330654
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.45555059809867543
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.019263356727291996
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.015515657909326675
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.083958291008613309
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073847208769903139
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.091616224306846378
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,2.4069301426268725
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,5.4829103241610113
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.99113964605479954
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99280733622407125
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.4829103241610113
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,12720
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,1294
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,10
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.0077279752704791345
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.0077279752704791345
validation,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.10791895243727012
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,9.2585795407992659
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,2.1228138854080898
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.34563673809887807
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,9.7384616794155487
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.63595749433461168
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.92989244726869036
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,1.0122584259801628
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.074676527350648295
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.5434595209143005
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,17.890233060307931
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,13.836260171149789
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.9885526485762367
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99502248302921914
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,13.836260171149789
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,28680
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5012
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,0
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,2.1232310940823083
selection,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,optimizer,selected_epoch,20
selection,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.55564809573930118
selection,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,architecture,parameter_count_total,19
selection,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,architecture,parameter_count_trainable,19
test,shifted_range,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,2.0071872340679264
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.58614268652718848
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11582925109645095
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.01980778442404121
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.47049973111049359
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.020090443762538816
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.015207986295881534
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.088362202344614948
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.081007358641135674
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_mean,-0.0078749865722300312
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_variance,2.5404054834396144
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_range,5.6710522831821031
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98796188943575947
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.9898657457592358
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.6710522831821031
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,51040
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5743
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,92
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.016019502002437749
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.016019502002437749
train,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.11193738241961221
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.55577147221340339
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11077839915443267
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.017764297193606664
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.45426547568691245
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.018904499299015127
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.016214616209999234
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.083662816933734091
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073858689603328587
