split,condition,preprocessing,method,target,metric,value
train,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_mse,1.6099097564830933
train,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_r2,0.47351526076862893
train,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_mse,1.6183322391736066
train,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.47076087743432171
train,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,3.0064120108359385
train,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.016820640304229695
validation,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_mse,3.9776044563195456
validation,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_r2,0.26881857477742588
validation,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_mse,3.9857863132607467
validation,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.2673145484507935
validation,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,5.3833920031743432
validation,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.010400284734445098
test,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_mse,2.8441829469266406
test,positive_full_arc,train_fit,unrestricted,heldout_derivative,derivative_r2,0.33808540128157394
test,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_mse,2.8516250621364105
test,positive_full_arc,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.33635342946590219
test,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,4.2425773351226459
test,positive_full_arc,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.012643023774508433
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,plane_occupancy,0.40005316569156663
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,tangential_energy,10.416137109612039
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,radial_energy,3.0243032662629772
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,tangential_radial_energy_ratio,3.4441443838675894
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,perpendicular_fraction_within_15deg,0.32291666666666669
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_span_mean_radians,4.7448795634072614
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_span_median_radians,4.7442635459867422
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_span_min_radians,4.6298124526437521
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_span_max_radians,4.8269661619447621
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,signed_direction_consistency,1
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_mean,2.0104869102416583
test,positive_full_arc,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_sd,0.035084218209332739
test,positive_full_arc,train_fit,skew_plane_1,condition_0,condition_span_radians,4.7331114591578949
test,positive_full_arc,train_fit,skew_plane_1,condition_1,condition_span_radians,4.772096979750871
test,positive_full_arc,train_fit,skew_plane_1,condition_2,condition_span_radians,4.7966322229754947
test,positive_full_arc,train_fit,skew_plane_1,condition_3,condition_span_radians,4.7118901388118317
test,positive_full_arc,train_fit,skew_plane_1,condition_4,condition_span_radians,4.8269661619447621
test,positive_full_arc,train_fit,skew_plane_1,condition_5,condition_span_radians,4.6298124526437521
test,positive_full_arc,train_fit,skew_plane_1,condition_6,condition_span_radians,4.7523242470478415
test,positive_full_arc,train_fit,skew_plane_1,condition_7,condition_span_radians,4.7362028449256428
test,positive_full_arc,train_fit,skew_plane_1,skew_generator,signed_rate,1.9944260899656587
test,positive_full_arc,train_fit,skew_plane_1,skew_generator,absolute_rate,1.9944260899656587
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,plane_occupancy,0.55164523886209194
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,tangential_energy,4.2523002380256383
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,radial_energy,2.5881591134260304
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,tangential_radial_energy_ratio,1.642982541516441
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,perpendicular_fraction_within_15deg,0.18333333333333332
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_span_mean_radians,1.6785400251990414
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_span_median_radians,1.6627334116719197
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_span_min_radians,1.6226175057630547
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_span_max_radians,1.8104520165821503
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,signed_direction_consistency,1
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_mean,0.72413264344880712
test,positive_full_arc,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_sd,0.066467782097766909
test,positive_full_arc,train_fit,skew_plane_2,condition_0,condition_span_radians,1.8104520165821503
test,positive_full_arc,train_fit,skew_plane_2,condition_1,condition_span_radians,1.7159755382783226
test,positive_full_arc,train_fit,skew_plane_2,condition_2,condition_span_radians,1.6426439154606998
test,positive_full_arc,train_fit,skew_plane_2,condition_3,condition_span_radians,1.6711193254137318
test,positive_full_arc,train_fit,skew_plane_2,condition_4,condition_span_radians,1.6226175057630547
test,positive_full_arc,train_fit,skew_plane_2,condition_5,condition_span_radians,1.6593899594525752
test,positive_full_arc,train_fit,skew_plane_2,condition_6,condition_span_radians,1.6400450767505337
test,positive_full_arc,train_fit,skew_plane_2,condition_7,condition_span_radians,1.6660768638912642
test,positive_full_arc,train_fit,skew_plane_2,skew_generator,signed_rate,0.69989487375089021
test,positive_full_arc,train_fit,skew_plane_2,skew_generator,absolute_rate,0.69989487375089021
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_max_angle_degrees,1.3547524788277214
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_rms_sine_error,0.01726176479867959
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_projector_frobenius_error,0.034523529597355204
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,signed_rate_error,-0.0055739100343412673
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,absolute_rate_error,0.0055739100343412673
test,positive_full_arc,train_fit,skew_plane_1,true_positive_pca_plane_1,relative_rate_error,0.0027869550171706337
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_max_angle_degrees,4.7760857874880722
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_rms_sine_error,0.071877756913738045
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_projector_frobenius_error,0.14375551382748619
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,signed_rate_error,-0.00010512624910974377
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,absolute_rate_error,0.00010512624910974377
test,positive_full_arc,train_fit,skew_plane_2,true_positive_pca_plane_2,relative_rate_error,0.00015018035587106255
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,plane_occupancy,0.62019317727515733
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,tangential_energy,5.3381116535453437
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,radial_energy,3.8064851314030799
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,tangential_radial_energy_ratio,1.4023729160286258
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,perpendicular_fraction_within_15deg,0.18333333333333332
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_span_mean_radians,2.1421742349654838
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_span_median_radians,1.8704027035905741
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_span_min_radians,1.4070266144529793
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_span_max_radians,3.9670443642979185
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,signed_direction_consistency,0.875
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_mean,-0.74676608451928383
test,positive_full_arc,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_sd,0.4750526344922974
test,positive_full_arc,train_fit,fixed_plane,condition_0,condition_span_radians,2.7738039010346762
test,positive_full_arc,train_fit,fixed_plane,condition_1,condition_span_radians,2.0873502607504584
test,positive_full_arc,train_fit,fixed_plane,condition_2,condition_span_radians,1.7703332247796664
test,positive_full_arc,train_fit,fixed_plane,condition_3,condition_span_radians,3.9670443642979185
test,positive_full_arc,train_fit,fixed_plane,condition_4,condition_span_radians,1.6755788524041937
test,positive_full_arc,train_fit,fixed_plane,condition_5,condition_span_radians,1.485784479602497
test,positive_full_arc,train_fit,fixed_plane,condition_6,condition_span_radians,1.9704721824014819
test,positive_full_arc,train_fit,fixed_plane,condition_7,condition_span_radians,1.4070266144529793
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,plane_occupancy,0.16826250737819293
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,tangential_energy,3.9545615381495849
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,radial_energy,3.2682095728222871
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,tangential_radial_energy_ratio,1.2100085536236262
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,perpendicular_fraction_within_15deg,0.17083333333333334
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_span_mean_radians,3.4867877238486611
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_span_median_radians,3.689252797345322
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_span_min_radians,0.47087574224675904
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_span_max_radians,5.8250968747071212
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,signed_direction_consistency,0.875
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_mean,0.53787072124542967
test,positive_full_arc,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_sd,1.3553205248376667
test,positive_full_arc,train_fit,random_plane_0,condition_0,condition_span_radians,5.0426129474475641
test,positive_full_arc,train_fit,random_plane_0,condition_1,condition_span_radians,4.3209909831075155
test,positive_full_arc,train_fit,random_plane_0,condition_2,condition_span_radians,3.0575146115831284
test,positive_full_arc,train_fit,random_plane_0,condition_3,condition_span_radians,2.910374995139871
test,positive_full_arc,train_fit,random_plane_0,condition_4,condition_span_radians,5.8250968747071212
test,positive_full_arc,train_fit,random_plane_0,condition_5,condition_span_radians,0.47087574224675904
test,positive_full_arc,train_fit,random_plane_0,condition_6,condition_span_radians,1.9249968172327721
test,positive_full_arc,train_fit,random_plane_0,condition_7,condition_span_radians,4.3418388193245594
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,plane_occupancy,0.41422071780455377
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,tangential_energy,4.6377236518830438
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,radial_energy,3.145494299927809
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,tangential_radial_energy_ratio,1.4744021796477209
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,perpendicular_fraction_within_15deg,0.20416666666666666
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_span_mean_radians,1.7864789471709459
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_span_median_radians,1.8030189115124675
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_span_min_radians,1.1625895925916776
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_span_max_radians,2.2762212269461202
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,signed_direction_consistency,1
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_mean,-0.63235561539458107
test,positive_full_arc,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_sd,0.25383684854061589
test,positive_full_arc,train_fit,random_plane_1,condition_0,condition_span_radians,2.2762212269461202
test,positive_full_arc,train_fit,random_plane_1,condition_1,condition_span_radians,2.1960632634985258
test,positive_full_arc,train_fit,random_plane_1,condition_2,condition_span_radians,1.5493212745338256
test,positive_full_arc,train_fit,random_plane_1,condition_3,condition_span_radians,1.6815505039332379
test,positive_full_arc,train_fit,random_plane_1,condition_4,condition_span_radians,1.1625895925916776
test,positive_full_arc,train_fit,random_plane_1,condition_5,condition_span_radians,1.9244873190916971
test,positive_full_arc,train_fit,random_plane_1,condition_6,condition_span_radians,2.1693948677365711
test,positive_full_arc,train_fit,random_plane_1,condition_7,condition_span_radians,1.3322035290359109
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,plane_occupancy,0.27055280550152327
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,tangential_energy,4.2750606775973292
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,radial_energy,5.122507407186351
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,tangential_radial_energy_ratio,0.834564079224143
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,perpendicular_fraction_within_15deg,0.14791666666666667
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_span_mean_radians,3.1734212678221807
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_span_median_radians,3.1188722295764322
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_span_min_radians,0.60003419496074972
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_span_max_radians,5.7259205920840053
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,signed_direction_consistency,0.5
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_mean,-0.75336521350212571
test,positive_full_arc,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_sd,1.2301020768597148
test,positive_full_arc,train_fit,random_plane_2,condition_0,condition_span_radians,4.9639708766263757
test,positive_full_arc,train_fit,random_plane_2,condition_1,condition_span_radians,5.7259205920840053
test,positive_full_arc,train_fit,random_plane_2,condition_2,condition_span_radians,1.7777071576194152
test,positive_full_arc,train_fit,random_plane_2,condition_3,condition_span_radians,5.2072642204737951
test,positive_full_arc,train_fit,random_plane_2,condition_4,condition_span_radians,0.87472864166023934
test,positive_full_arc,train_fit,random_plane_2,condition_5,condition_span_radians,0.60003419496074972
test,positive_full_arc,train_fit,random_plane_2,condition_6,condition_span_radians,2.4537187739315032
test,positive_full_arc,train_fit,random_plane_2,condition_7,condition_span_radians,3.7840256852213607
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,plane_occupancy,0.2855727248314755
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,tangential_energy,6.1475901652774176
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,radial_energy,4.05264640626336
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,tangential_radial_energy_ratio,1.5169322830080425
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,perpendicular_fraction_within_15deg,0.22291666666666668
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_span_mean_radians,3.8752670676659031
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_span_median_radians,4.1379412832698979
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_span_min_radians,0.87040456699750135
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_span_max_radians,5.7261459484732216
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,signed_direction_consistency,0.875
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_mean,1.0516886621391304
test,positive_full_arc,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_sd,1.3605499108977839
test,positive_full_arc,train_fit,random_plane_3,condition_0,condition_span_radians,5.0440803288640232
test,positive_full_arc,train_fit,random_plane_3,condition_1,condition_span_radians,4.970796075708102
test,positive_full_arc,train_fit,random_plane_3,condition_2,condition_span_radians,3.0992236747519257
test,positive_full_arc,train_fit,random_plane_3,condition_3,condition_span_radians,4.9695429184523441
test,positive_full_arc,train_fit,random_plane_3,condition_4,condition_span_radians,0.87040456699750135
test,positive_full_arc,train_fit,random_plane_3,condition_5,condition_span_radians,3.0156033799926574
test,positive_full_arc,train_fit,random_plane_3,condition_6,condition_span_radians,5.7261459484732216
test,positive_full_arc,train_fit,random_plane_3,condition_7,condition_span_radians,3.3063396480874512
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,plane_occupancy,0.17413858781439009
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,tangential_energy,3.8206122860351597
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,radial_energy,4.1993491448785871
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,tangential_radial_energy_ratio,0.90981058116938796
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,perpendicular_fraction_within_15deg,0.15208333333333332
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_span_mean_radians,2.8607043643581695
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_span_median_radians,2.7548307504333001
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_span_min_radians,1.2695330158498876
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_span_max_radians,5.6617276672642936
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,signed_direction_consistency,0.75
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_mean,-0.50618516090895427
test,positive_full_arc,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_sd,0.95542723727083423
test,positive_full_arc,train_fit,random_plane_4,condition_0,condition_span_radians,2.5185514019916568
test,positive_full_arc,train_fit,random_plane_4,condition_1,condition_span_radians,2.8342670671578327
test,positive_full_arc,train_fit,random_plane_4,condition_2,condition_span_radians,1.9160501541009562
test,positive_full_arc,train_fit,random_plane_4,condition_3,condition_span_radians,5.6617276672642936
test,positive_full_arc,train_fit,random_plane_4,condition_4,condition_span_radians,1.2695330158498876
test,positive_full_arc,train_fit,random_plane_4,condition_5,condition_span_radians,2.9827672995416514
test,positive_full_arc,train_fit,random_plane_4,condition_6,condition_span_radians,3.0273438752503097
test,positive_full_arc,train_fit,random_plane_4,condition_7,condition_span_radians,2.6753944337087674
validation,positive_full_arc,independent_fit,skew_plane_1,train_validation_observed_space_stability,plane_angle_degrees,1.0214510454272594
validation,positive_full_arc,independent_fit,skew_plane_1,train_validation_observed_space_stability,signed_rate_difference,0.015303142756776911
validation,positive_full_arc,independent_fit,skew_plane_2,train_validation_observed_space_stability,plane_angle_degrees,1.3596923866821096
validation,positive_full_arc,independent_fit,skew_plane_2,train_validation_observed_space_stability,signed_rate_difference,-0.00047719876900398361
test,positive_full_arc,independent_fit,skew_plane_1,train_test_observed_space_stability,plane_angle_degrees,0.72732623125001661
test,positive_full_arc,independent_fit,skew_plane_1,train_test_observed_space_stability,signed_rate_difference,0.011377096822025479
test,positive_full_arc,independent_fit,skew_plane_2,train_test_observed_space_stability,plane_angle_degrees,1.7119695250092746
test,positive_full_arc,independent_fit,skew_plane_2,train_test_observed_space_stability,signed_rate_difference,0.00092745981452713178
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_0,plane_angle_degrees,1.2490156196729043
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_0,absolute_rate_change,0.0043150074942965855
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_0,plane_angle_degrees,1.401104229647347
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_0,absolute_rate_change,0.00012227228254391154
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_1,plane_angle_degrees,0.50999346958129543
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_1,absolute_rate_change,0.00087067223693315654
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_1,plane_angle_degrees,0.93982070625554648
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_1,absolute_rate_change,0.00041088769836938877
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_2,plane_angle_degrees,0.19743134209427995
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_2,absolute_rate_change,0.00085171353173141284
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_2,plane_angle_degrees,1.7710401175172157
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_2,absolute_rate_change,0.00030029811274057128
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_3,plane_angle_degrees,0.65832778997730346
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_3,absolute_rate_change,0.005700669321423657
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_3,plane_angle_degrees,1.9017586982920851
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_3,absolute_rate_change,0.0014733783670728418
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_4,plane_angle_degrees,0.10978629470352783
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_4,absolute_rate_change,0.0011506245376728952
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_4,plane_angle_degrees,2.193114150753031
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_4,absolute_rate_change,0.00094764971727823166
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_5,plane_angle_degrees,0.59907436462735286
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_5,absolute_rate_change,0.001753948597185806
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_5,plane_angle_degrees,5.7138148310756014
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_5,absolute_rate_change,0.0063074291987582631
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_6,plane_angle_degrees,0.46300213821648589
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_6,absolute_rate_change,0.00015584816420211034
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_6,plane_angle_degrees,0.32410857067838089
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_6,absolute_rate_change,0.0027959532872264825
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_7,plane_angle_degrees,1.2891484982950263
train,positive_full_arc,leave_one_condition_out,skew_plane_1,held_out_condition_7,absolute_rate_change,0.0083584664645648399
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_7,plane_angle_degrees,3.7471621321686657
train,positive_full_arc,leave_one_condition_out,skew_plane_2,held_out_condition_7,absolute_rate_change,0.00063349616878261017
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_1,test_trials,tangential_energy,26.878482376342664
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_1,test_trials,radial_energy,17.652808037161819
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_1,test_trials,tangential_radial_energy_ratio,1.6067241198647364
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_1,test_trials,perpendicular_fraction_within_15deg,0.19702380952380952
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_2,test_trials,tangential_energy,19.890836671462143
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_2,test_trials,radial_energy,18.225658315819075
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_2,test_trials,tangential_radial_energy_ratio,1.136162090847179
test,positive_full_arc,frozen_training_plane_single_trial,skew_plane_2,test_trials,perpendicular_fraction_within_15deg,0.1744047619047619
train,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_mse,1.6548206524119524
train,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_r2,0.47022314306794954
train,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_mse,1.6696974070106005
train,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.46546047571718019
train,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,2.9237738920209888
train,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.063978479699761892
validation,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_mse,3.8228382802865952
validation,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_r2,0.27510854871853407
validation,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_mse,3.8292013279657988
validation,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.27390197953392159
validation,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,5.0677013685929735
validation,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.039056028426860401
test,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_mse,2.8608219207691961
test,positive_short_window,train_fit,unrestricted,heldout_derivative,derivative_r2,0.34557907533016563
test,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_mse,2.8698958218119195
test,positive_short_window,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.34350339537692154
test,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,4.1540287733495056
test,positive_short_window,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.04975443203065355
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,plane_occupancy,0.38024363367228997
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,tangential_energy,11.048401003519318
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,radial_energy,2.68086778154355
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,tangential_radial_energy_ratio,4.1212032460467096
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,perpendicular_fraction_within_15deg,0.25735294117647056
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_span_mean_radians,1.3151503019483779
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_span_median_radians,1.3030006441045934
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_span_min_radians,1.2469999023438105
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_span_max_radians,1.4361573410817825
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,signed_direction_consistency,1
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_mean,2.0324099919932044
test,positive_short_window,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_sd,0.072507538161914561
test,positive_short_window,train_fit,skew_plane_1,condition_0,condition_span_radians,1.2469999023438105
test,positive_short_window,train_fit,skew_plane_1,condition_1,condition_span_radians,1.3306408848230133
test,positive_short_window,train_fit,skew_plane_1,condition_2,condition_span_radians,1.27839532617146
test,positive_short_window,train_fit,skew_plane_1,condition_3,condition_span_radians,1.3036070282271219
test,positive_short_window,train_fit,skew_plane_1,condition_4,condition_span_radians,1.4361573410817825
test,positive_short_window,train_fit,skew_plane_1,condition_5,condition_span_radians,1.2869022282506812
test,positive_short_window,train_fit,skew_plane_1,condition_6,condition_span_radians,1.3361054447070888
test,positive_short_window,train_fit,skew_plane_1,condition_7,condition_span_radians,1.3023942599820648
test,positive_short_window,train_fit,skew_plane_1,skew_generator,signed_rate,2.0162025238844778
test,positive_short_window,train_fit,skew_plane_1,skew_generator,absolute_rate,2.0162025238844778
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,plane_occupancy,0.52973647586492534
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,tangential_energy,4.381667578372582
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,radial_energy,2.388717437128161
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,tangential_radial_energy_ratio,1.8343180780898256
